Country,"	Date","	Conversion",Search,"	Average Time (s)","	Median Time (s)",Add,"	Average Time (s)","	Median Time (s)",Export,"	Is complete"
"	Bosnia and Herzegovina","	Feb 02",0,0,0,0,0,0,0,0,True
"	Bosnia and Herzegovina","	Feb 03",0,0,0,0,0,0,0,0,True
"	Bosnia and Herzegovina","	Feb 04",0,0,0,0,0,0,0,0,True
"	Bosnia and Herzegovina","	Feb 05",0,0,0,0,0,0,0,0,True
"	Bosnia and Herzegovina","	Feb 06",0,1,8,8,1,0,0,0,True
"	Bosnia and Herzegovina","	Feb 07",0,0,0,0,0,0,0,0,True
"	Bosnia and Herzegovina","	Feb 08",0,0,0,0,0,0,0,0,True
"	Bosnia and Herzegovina","	Feb 09",0,0,0,0,0,0,0,0,True
"	Bosnia and Herzegovina","	Feb 10",0,0,0,0,0,0,0,0,True
"	Bosnia and Herzegovina","	Feb 11",0,0,0,0,0,0,0,0,True
"	Bosnia and Herzegovina","	Feb 12",0,0,0,0,0,0,0,0,True
"	Bosnia and Herzegovina","	Feb 13",0,0,0,0,0,0,0,0,True
"	Bosnia and Herzegovina","	Feb 14",0,1,0,0,0,0,0,0,True
"	Bosnia and Herzegovina","	Feb 15",0,0,0,0,0,0,0,0,True
"	Bosnia and Herzegovina","	Feb 16",0,0,0,0,0,0,0,0,False
"	Bosnia and Herzegovina","	Feb 17",0,0,0,0,0,0,0,0,False
"	Bosnia and Herzegovina","	Feb 18",0,0,0,0,0,0,0,0,False
"	Nepal","	Total",0.2,5,36,36,2,304,304,1,
"	Nepal","	Jan 19",0,0,0,0,0,0,0,0,True
"	Nepal","	Jan 20",0,0,0,0,0,0,0,0,True
"	Nepal","	Jan 21",0,0,0,0,0,0,0,0,True
"	Nepal","	Jan 22",0,0,0,0,0,0,0,0,True
"	Nepal","	Jan 23",0,0,0,0,0,0,0,0,True
"	Nepal","	Jan 24",0,0,0,0,0,0,0,0,True
"	Nepal","	Jan 25",0,0,0,0,0,0,0,0,True
"	Nepal","	Jan 26",0,1,34,34,1,0,0,0,True
"	Nepal","	Jan 27",0,0,0,0,0,0,0,0,True
"	Nepal","	Jan 28",0,1,0,0,0,0,0,0,True
"	Nepal","	Jan 29",0,0,0,0,0,0,0,0,True
"	Nepal","	Jan 30",0,0,0,0,0,0,0,0,True
"	Nepal","	Jan 31",0,1,0,0,0,0,0,0,True
"	Nepal","	Feb 01",0,0,0,0,0,0,0,0,True
"	Nepal","	Feb 02",1,1,38,38,1,304,304,1,True
"	Nepal","	Feb 03",0,1,0,0,0,0,0,0,True
"	Nepal","	Feb 04",0,0,0,0,0,0,0,0,True
"	Nepal","	Feb 05",0,0,0,0,0,0,0,0,True
"	Nepal","	Feb 06",0,0,0,0,0,0,0,0,True
"	Nepal","	Feb 07",0,0,0,0,0,0,0,0,True
"	Nepal","	Feb 08",0,0,0,0,0,0,0,0,True
"	Nepal","	Feb 09",0,0,0,0,0,0,0,0,True
"	Nepal","	Feb 10",0,0,0,0,0,0,0,0,True
"	Nepal","	Feb 11",0,0,0,0,0,0,0,0,True
"	Nepal","	Feb 12",0,0,0,0,0,0,0,0,True
"	Nepal","	Feb 13",0,0,0,0,0,0,0,0,True
"	Nepal","	Feb 14",0,0,0,0,0,0,0,0,True
"	Nepal","	Feb 15",0,0,0,0,0,0,0,0,True
"	Nepal","	Feb 16",0,0,0,0,0,0,0,0,False
"	Nepal","	Feb 17",0,1,0,0,0,0,0,0,False
"	Nepal","	Feb 18",0,0,0,0,0,0,0,0,False
"	Croatia","	Total",0.4,5,112,112,2,2517,2517,2,
"	Croatia","	Jan 19",0,0,0,0,0,0,0,0,True
"	Croatia","	Jan 20",0,0,0,0,0,0,0,0,True
"	Croatia","	Jan 21",0,0,0,0,0,0,0,0,True
"	Croatia","	Jan 22",0,0,0,0,0,0,0,0,True
"	Croatia","	Jan 23",0,0,0,0,0,0,0,0,True
"	Croatia","	Jan 24",0,0,0,0,0,0,0,0,True
"	Croatia","	Jan 25",0,0,0,0,0,0,0,0,True
"	Croatia","	Jan 26",0,0,0,0,0,0,0,0,True
"	Croatia","	Jan 27",0,1,0,0,0,0,0,0,True
"	Croatia","	Jan 28",0,0,0,0,0,0,0,0,True
"	Croatia","	Jan 29",0,0,0,0,0,0,0,0,True
"	Croatia","	Jan 30",1,1,51,51,1,4356,4356,1,True
"	Croatia","	Jan 31",0,0,0,0,0,0,0,0,True
"	Croatia","	Feb 01",0,0,0,0,0,0,0,0,True
"	Croatia","	Feb 02",0,0,0,0,0,0,0,0,True
"	Croatia","	Feb 03",0,0,0,0,0,0,0,0,True
"	Croatia","	Feb 04",0,0,0,0,0,0,0,0,True
"	Croatia","	Feb 05",0,0,0,0,0,0,0,0,True
"	Croatia","	Feb 06",0,0,0,0,0,0,0,0,True
"	Croatia","	Feb 07",0,0,0,0,0,0,0,0,True
"	Croatia","	Feb 08",0,0,0,0,0,0,0,0,True
"	Croatia","	Feb 09",0,0,0,0,0,0,0,0,True
"	Croatia","	Feb 10",0,1,1536,1536,1,0,0,0,True
"	Croatia","	Feb 11",0,0,0,0,0,0,0,0,True
"	Croatia","	Feb 12",1,1,174,174,1,678,678,1,True
"	Croatia","	Feb 13",1,1,21,21,1,1833,1833,1,True
"	Croatia","	Feb 14",0,0,0,0,0,0,0,0,True
"	Croatia","	Feb 15",0,0,0,0,0,0,0,0,True
"	Croatia","	Feb 16",0,2,0,0,0,0,0,0,False
"	Croatia","	Feb 17",0,0,0,0,0,0,0,0,False
"	Croatia","	Feb 18",0,0,0,0,0,0,0,0,False
"	Venezuela","	Total",0,5,370,238,3,0,0,0,
"	Venezuela","	Jan 19",0,0,0,0,0,0,0,0,True
"	Venezuela","	Jan 20",0,0,0,0,0,0,0,0,True
"	Venezuela","	Jan 21",0,0,0,0,0,0,0,0,True
"	Venezuela","	Jan 22",0,0,0,0,0,0,0,0,True
"	Venezuela","	Jan 23",0,0,0,0,0,0,0,0,True
"	Venezuela","	Jan 24",0,0,0,0,0,0,0,0,True
"	Venezuela","	Jan 25",0,0,0,0,0,0,0,0,True
"	Venezuela","	Jan 26",0,0,0,0,0,0,0,0,True
"	Venezuela","	Jan 27",0,0,0,0,0,0,0,0,True
"	Venezuela","	Jan 28",0,0,0,0,0,0,0,0,True
"	Venezuela","	Jan 29",0,0,0,0,0,0,0,0,True
"	Venezuela","	Jan 30",0,1,848,848,1,0,0,0,True
"	Venezuela","	Jan 31",0,0,0,0,0,0,0,0,True
"	Venezuela","	Feb 01",0,0,0,0,0,0,0,0,True
"	Venezuela","	Feb 02",0,0,0,0,0,0,0,0,True
"	Venezuela","	Feb 03",0,0,0,0,0,0,0,0,True
"	Venezuela","	Feb 04",0,1,238,238,1,0,0,0,True
"	Venezuela","	Feb 05",0,0,0,0,0,0,0,0,True
"	Venezuela","	Feb 06",0,0,0,0,0,0,0,0,True
"	Venezuela","	Feb 07",0,0,0,0,0,0,0,0,True
"	Venezuela","	Feb 08",0,0,0,0,0,0,0,0,True
"	Venezuela","	Feb 09",0,0,0,0,0,0,0,0,True
"	Venezuela","	Feb 10",0,1,26,26,1,0,0,0,True
"	Venezuela","	Feb 11",0,1,0,0,0,0,0,0,True
"	Venezuela","	Feb 12",0,0,0,0,0,0,0,0,True
"	Venezuela","	Feb 13",0,0,0,0,0,0,0,0,True
"	Venezuela","	Feb 14",0,0,0,0,0,0,0,0,True
"	Venezuela","	Feb 15",0,1,0,0,0,0,0,0,True
"	Venezuela","	Feb 16",0,0,0,0,0,0,0,0,False
"	Venezuela","	Feb 17",0,0,0,0,0,0,0,0,False
"	Venezuela","	Feb 18",0,0,0,0,0,0,0,0,False
"	Estonia","	Total",0.2,5,738,90,3,4274,4274,1,
"	Estonia","	Jan 19",0,0,0,0,0,0,0,0,True
"	Estonia","	Jan 20",0,0,0,0,0,0,0,0,True
"	Estonia","	Jan 21",0,0,0,0,0,0,0,0,True
"	Estonia","	Jan 22",0,0,0,0,0,0,0,0,True
"	Estonia","	Jan 23",0,1,0,0,0,0,0,0,True
"	Estonia","	Jan 24",0,1,0,0,0,0,0,0,True
"	Estonia","	Jan 25",0,0,0,0,0,0,0,0,True
"	Estonia","	Jan 26",0,0,0,0,0,0,0,0,True
"	Estonia","	Jan 27",0,0,0,0,0,0,0,0,True
"	Estonia","	Jan 28",0,0,0,0,0,0,0,0,True
"	Estonia","	Jan 29",0,0,0,0,0,0,0,0,True
"	Estonia","	Jan 30",0,2,22,22,1,0,0,0,True
"	Estonia","	Jan 31",0,0,0,0,0,0,0,0,True
"	Estonia","	Feb 01",0,0,0,0,0,0,0,0,True
"	Estonia","	Feb 02",0,0,0,0,0,0,0,0,True
"	Estonia","	Feb 03",0,0,0,0,0,0,0,0,True
"	Estonia","	Feb 04",0,0,0,0,0,0,0,0,True
"	Estonia","	Feb 05",0,1,0,0,0,0,0,0,True
"	Estonia","	Feb 06",0,0,0,0,0,0,0,0,True
"	Estonia","	Feb 07",0,0,0,0,0,0,0,0,True
"	Estonia","	Feb 08",1,1,2102,2102,1,4274,4274,1,True
"	Estonia","	Feb 09",1,1,68,68,1,2223,2223,1,True
"	Estonia","	Feb 10",0,0,0,0,0,0,0,0,True
"	Estonia","	Feb 11",0,1,90,90,1,0,0,0,True
"	Estonia","	Feb 12",0,0,0,0,0,0,0,0,True
"	Estonia","	Feb 13",0,0,0,0,0,0,0,0,True
"	Estonia","	Feb 14",0,0,0,0,0,0,0,0,True
"	Estonia","	Feb 15",0,0,0,0,0,0,0,0,True
"	Estonia","	Feb 16",0,0,0,0,0,0,0,0,False
"	Estonia","	Feb 17",0,0,0,0,0,0,0,0,False
"	Estonia","	Feb 18",0,0,0,0,0,0,0,0,False
"	New Zealand","	Total",0,5,271,271,1,0,0,0,
"	New Zealand","	Jan 19",0,0,0,0,0,0,0,0,True
"	New Zealand","	Jan 20",0,0,0,0,0,0,0,0,True
"	New Zealand","	Jan 21",0,0,0,0,0,0,0,0,True
"	New Zealand","	Jan 22",0,0,0,0,0,0,0,0,True
"	New Zealand","	Jan 23",0,0,0,0,0,0,0,0,True
"	New Zealand","	Jan 24",0,0,0,0,0,0,0,0,True
"	New Zealand","	Jan 25",0,0,0,0,0,0,0,0,True
"	New Zealand","	Jan 26",0,0,0,0,0,0,0,0,True
"	New Zealand","	Jan 27",0,0,0,0,0,0,0,0,True
"	New Zealand","	Jan 28",0,0,0,0,0,0,0,0,True
"	New Zealand","	Jan 29",0,0,0,0,0,0,0,0,True
"	New Zealand","	Jan 30",0,0,0,0,0,0,0,0,True
"	New Zealand","	Jan 31",0,0,0,0,0,0,0,0,True
"	New Zealand","	Feb 01",0,0,0,0,0,0,0,0,True
"	New Zealand","	Feb 02",0,0,0,0,0,0,0,0,True
"	New Zealand","	Feb 03",0,0,0,0,0,0,0,0,True
"	New Zealand","	Feb 04",0,1,0,0,0,0,0,0,True
"	New Zealand","	Feb 05",0,1,0,0,0,0,0,0,True
"	New Zealand","	Feb 06",0,0,0,0,0,0,0,0,True
"	New Zealand","	Feb 07",0,0,0,0,0,0,0,0,True
"	New Zealand","	Feb 08",0,0,0,0,0,0,0,0,True
"	New Zealand","	Feb 09",0,0,0,0,0,0,0,0,True
"	New Zealand","	Feb 10",0,0,0,0,0,0,0,0,True
"	New Zealand","	Feb 11",0,0,0,0,0,0,0,0,True
"	New Zealand","	Feb 12",0,1,0,0,0,0,0,0,True
"	New Zealand","	Feb 13",0,0,0,0,0,0,0,0,True
"	New Zealand","	Feb 14",0,0,0,0,0,0,0,0,True
"	New Zealand","	Feb 15",0,1,271,271,1,0,0,0,True
"	New Zealand","	Feb 16",0,1,0,0,0,0,0,0,False
"	New Zealand","	Feb 17",0,1,0,0,0,0,0,0,False
"	New Zealand","	Feb 18",0,0,0,0,0,0,0,0,False
"	Macedonia","	Total",0,5,19,19,2,0,0,0,
"	Macedonia","	Jan 19",0,0,0,0,0,0,0,0,True
"	Macedonia","	Jan 20",0,0,0,0,0,0,0,0,True
"	Macedonia","	Jan 21",0,0,0,0,0,0,0,0,True
"	Macedonia","	Jan 22",0,0,0,0,0,0,0,0,True
"	Macedonia","	Jan 23",0,1,0,0,0,0,0,0,True
"	Macedonia","	Jan 24",0,1,25,25,1,0,0,0,True
"	Macedonia","	Jan 25",0,0,0,0,0,0,0,0,True
"	Macedonia","	Jan 26",0,0,0,0,0,0,0,0,True
"	Macedonia","	Jan 27",0,0,0,0,0,0,0,0,True
"	Macedonia","	Jan 28",0,1,0,0,0,0,0,0,True
"	Macedonia","	Jan 29",0,0,0,0,0,0,0,0,True
"	Macedonia","	Jan 30",0,0,0,0,0,0,0,0,True
"	Macedonia","	Jan 31",0,0,0,0,0,0,0,0,True
"	Macedonia","	Feb 01",0,0,0,0,0,0,0,0,True
"	Macedonia","	Feb 02",0,0,0,0,0,0,0,0,True
"	Macedonia","	Feb 03",0,1,0,0,0,0,0,0,True
"	Macedonia","	Feb 04",0,0,0,0,0,0,0,0,True
"	Macedonia","	Feb 05",0,0,0,0,0,0,0,0,True
"	Macedonia","	Feb 06",0,0,0,0,0,0,0,0,True
"	Macedonia","	Feb 07",0,0,0,0,0,0,0,0,True
"	Macedonia","	Feb 08",0,0,0,0,0,0,0,0,True
"	Macedonia","	Feb 09",0,0,0,0,0,0,0,0,True
"	Macedonia","	Feb 10",0,0,0,0,0,0,0,0,True
"	Macedonia","	Feb 11",0,0,0,0,0,0,0,0,True
"	Macedonia","	Feb 12",0,0,0,0,0,0,0,0,True
"	Macedonia","	Feb 13",0,0,0,0,0,0,0,0,True
"	Macedonia","	Feb 14",0,0,0,0,0,0,0,0,True
"	Macedonia","	Feb 15",0,0,0,0,0,0,0,0,True
"	Macedonia","	Feb 16",0,0,0,0,0,0,0,0,False
"	Macedonia","	Feb 17",0,0,0,0,0,0,0,0,False
"	Macedonia","	Feb 18",0,1,13,13,1,0,0,0,False
"	Uganda","	Total",0,5,228,228,2,0,0,0,
"	Uganda","	Jan 19",0,0,0,0,0,0,0,0,True
"	Uganda","	Jan 20",0,0,0,0,0,0,0,0,True
"	Uganda","	Jan 21",0,1,47,47,1,0,0,0,True
"	Uganda","	Jan 22",0,0,0,0,0,0,0,0,True
"	Uganda","	Jan 23",0,1,0,0,0,0,0,0,True
"	Uganda","	Jan 24",0,0,0,0,0,0,0,0,True
"	Uganda","	Jan 25",0,0,0,0,0,0,0,0,True
"	Uganda","	Jan 26",0,2,409,409,1,0,0,0,True
"	Uganda","	Jan 27",0,0,0,0,0,0,0,0,True
"	Uganda","	Jan 28",0,1,0,0,0,0,0,0,True
"	Uganda","	Jan 29",0,0,0,0,0,0,0,0,True
"	Uganda","	Jan 30",0,0,0,0,0,0,0,0,True
"	Uganda","	Jan 31",0,0,0,0,0,0,0,0,True
"	Uganda","	Feb 01",0,0,0,0,0,0,0,0,True
"	Uganda","	Feb 02",0,0,0,0,0,0,0,0,True
"	Uganda","	Feb 03",0,0,0,0,0,0,0,0,True
"	Uganda","	Feb 04",0,0,0,0,0,0,0,0,True
"	Uganda","	Feb 05",0,0,0,0,0,0,0,0,True
"	Uganda","	Feb 06",0,0,0,0,0,0,0,0,True
"	Uganda","	Feb 07",0,0,0,0,0,0,0,0,True
"	Uganda","	Feb 08",0,0,0,0,0,0,0,0,True
"	Uganda","	Feb 09",0,1,0,0,0,0,0,0,True
"	Uganda","	Feb 10",0,0,0,0,0,0,0,0,True
"	Uganda","	Feb 11",0,0,0,0,0,0,0,0,True
"	Uganda","	Feb 12",0,0,0,0,0,0,0,0,True
"	Uganda","	Feb 13",0,0,0,0,0,0,0,0,True
"	Uganda","	Feb 14",0,0,0,0,0,0,0,0,True
"	Uganda","	Feb 15",0,0,0,0,0,0,0,0,True
"	Uganda","	Feb 16",0,0,0,0,0,0,0,0,False
"	Uganda","	Feb 17",0,0,0,0,0,0,0,0,False
"	Uganda","	Feb 18",0,0,0,0,0,0,0,0,False
"	Georgia","	Total",0.25,4,340,340,2,56466,56466,1,
"	Georgia","	Jan 19",0,0,0,0,0,0,0,0,True
"	Georgia","	Jan 20",0,0,0,0,0,0,0,0,True
"	Georgia","	Jan 21",0,0,0,0,0,0,0,0,True
"	Georgia","	Jan 22",0,0,0,0,0,0,0,0,True
"	Georgia","	Jan 23",0,0,0,0,0,0,0,0,True
"	Georgia","	Jan 24",0,0,0,0,0,0,0,0,True
"	Georgia","	Jan 25",0,0,0,0,0,0,0,0,True
"	Georgia","	Jan 26",0,0,0,0,0,0,0,0,True
"	Georgia","	Jan 27",0,0,0,0,0,0,0,0,True
"	Georgia","	Jan 28",0,0,0,0,0,0,0,0,True
"	Georgia","	Jan 29",0,0,0,0,0,0,0,0,True
"	Georgia","	Jan 30",1,1,454,454,1,56466,56466,1,True
"	Georgia","	Jan 31",1,1,193,193,1,267,267,1,True
"	Georgia","	Feb 01",1,1,195,195,1,24862,24862,1,True
"	Georgia","	Feb 02",0,0,0,0,0,0,0,0,True
"	Georgia","	Feb 03",0,0,0,0,0,0,0,0,True
"	Georgia","	Feb 04",0,0,0,0,0,0,0,0,True
"	Georgia","	Feb 05",0,0,0,0,0,0,0,0,True
"	Georgia","	Feb 06",0,0,0,0,0,0,0,0,True
"	Georgia","	Feb 07",0,0,0,0,0,0,0,0,True
"	Georgia","	Feb 08",0,1,0,0,0,0,0,0,True
"	Georgia","	Feb 09",0,0,0,0,0,0,0,0,True
"	Georgia","	Feb 10",0,0,0,0,0,0,0,0,True
"	Georgia","	Feb 11",0,1,0,0,0,0,0,0,True
"	Georgia","	Feb 12",0,0,0,0,0,0,0,0,True
"	Georgia","	Feb 13",0,0,0,0,0,0,0,0,True
"	Georgia","	Feb 14",0,0,0,0,0,0,0,0,True
"	Georgia","	Feb 15",0,1,227,227,1,0,0,0,True
"	Georgia","	Feb 16",0,0,0,0,0,0,0,0,False
"	Georgia","	Feb 17",0,0,0,0,0,0,0,0,False
"	Georgia","	Feb 18",0,0,0,0,0,0,0,0,False
"	Lebanon","	Total",0,4,0,0,0,0,0,0,
"	Lebanon","	Jan 19",0,0,0,0,0,0,0,0,True
"	Lebanon","	Jan 20",0,0,0,0,0,0,0,0,True
"	Lebanon","	Jan 21",0,0,0,0,0,0,0,0,True
"	Lebanon","	Jan 22",0,0,0,0,0,0,0,0,True
"	Lebanon","	Jan 23",0,0,0,0,0,0,0,0,True
"	Lebanon","	Jan 24",0,0,0,0,0,0,0,0,True
"	Lebanon","	Jan 25",0,0,0,0,0,0,0,0,True
"	Lebanon","	Jan 26",0,0,0,0,0,0,0,0,True
"	Lebanon","	Jan 27",0,0,0,0,0,0,0,0,True
"	Lebanon","	Jan 28",0,0,0,0,0,0,0,0,True
"	Lebanon","	Jan 29",0,0,0,0,0,0,0,0,True
"	Lebanon","	Jan 30",0,1,0,0,0,0,0,0,True
"	Lebanon","	Jan 31",0,0,0,0,0,0,0,0,True
"	Lebanon","	Feb 01",0,0,0,0,0,0,0,0,True
"	Lebanon","	Feb 02",0,1,0,0,0,0,0,0,True
"	Lebanon","	Feb 03",0,0,0,0,0,0,0,0,True
"	Lebanon","	Feb 04",0,0,0,0,0,0,0,0,True
"	Lebanon","	Feb 05",0,0,0,0,0,0,0,0,True
"	Lebanon","	Feb 06",0,0,0,0,0,0,0,0,True
"	Lebanon","	Feb 07",0,1,0,0,0,0,0,0,True
"	Lebanon","	Feb 08",0,0,0,0,0,0,0,0,True
"	Lebanon","	Feb 09",0,0,0,0,0,0,0,0,True
"	Lebanon","	Feb 10",0,0,0,0,0,0,0,0,True
"	Lebanon","	Feb 11",0,0,0,0,0,0,0,0,True
"	Lebanon","	Feb 12",0,0,0,0,0,0,0,0,True
"	Lebanon","	Feb 13",0,0,0,0,0,0,0,0,True
"	Lebanon","	Feb 14",0,0,0,0,0,0,0,0,True
"	Lebanon","	Feb 15",0,0,0,0,0,0,0,0,True
"	Lebanon","	Feb 16",0,1,0,0,0,0,0,0,False
"	Lebanon","	Feb 17",0,0,0,0,0,0,0,0,False
"	Lebanon","	Feb 18",0,0,0,0,0,0,0,0,False
"	Mauritius","	Total",0,4,39,40,3,0,0,0,
"	Mauritius","	Jan 19",0,0,0,0,0,0,0,0,True
"	Mauritius","	Jan 20",0,0,0,0,0,0,0,0,True
"	Mauritius","	Jan 21",0,0,0,0,0,0,0,0,True
"	Mauritius","	Jan 22",0,0,0,0,0,0,0,0,True
"	Mauritius","	Jan 23",0,0,0,0,0,0,0,0,True
"	Mauritius","	Jan 24",0,0,0,0,0,0,0,0,True
"	Mauritius","	Jan 25",0,0,0,0,0,0,0,0,True
"	Mauritius","	Jan 26",0,0,0,0,0,0,0,0,True
"	Mauritius","	Jan 27",0,0,0,0,0,0,0,0,True
"	Mauritius","	Jan 28",0,0,0,0,0,0,0,0,True
"	Mauritius","	Jan 29",0,0,0,0,0,0,0,0,True
"	Mauritius","	Jan 30",0,0,0,0,0,0,0,0,True
"	Mauritius","	Jan 31",0,0,0,0,0,0,0,0,True
"	Mauritius","	Feb 01",0,0,0,0,0,0,0,0,True
"	Mauritius","	Feb 02",0,0,0,0,0,0,0,0,True
"	Mauritius","	Feb 03",0,1,0,0,0,0,0,0,True
"	Mauritius","	Feb 04",0,0,0,0,0,0,0,0,True
"	Mauritius","	Feb 05",0,1,43,43,1,0,0,0,True
"	Mauritius","	Feb 06",0,1,40,40,1,0,0,0,True
"	Mauritius","	Feb 07",0,0,0,0,0,0,0,0,True
"	Mauritius","	Feb 08",0,0,0,0,0,0,0,0,True
"	Mauritius","	Feb 09",0,0,0,0,0,0,0,0,True
"	Mauritius","	Feb 10",0,0,0,0,0,0,0,0,True
"	Mauritius","	Feb 11",0,0,0,0,0,0,0,0,True
"	Mauritius","	Feb 12",0,0,0,0,0,0,0,0,True
"	Mauritius","	Feb 13",0,0,0,0,0,0,0,0,True
"	Mauritius","	Feb 14",0,0,0,0,0,0,0,0,True
"	Mauritius","	Feb 15",0,0,0,0,0,0,0,0,True
"	Mauritius","	Feb 16",0,1,35,35,1,0,0,0,False
"	Mauritius","	Feb 17",0,0,0,0,0,0,0,0,False
"	Mauritius","	Feb 18",0,0,0,0,0,0,0,0,False
"	Albania","	Total",0.5,4,6722,39,3,2594,2594,2,
"	Albania","	Jan 19",0,0,0,0,0,0,0,0,True
"	Albania","	Jan 20",1,1,20115,20115,1,4910,4910,1,True
"	Albania","	Jan 21",0,0,0,0,0,0,0,0,True
"	Albania","	Jan 22",0,0,0,0,0,0,0,0,True
"	Albania","	Jan 23",0,0,0,0,0,0,0,0,True
"	Albania","	Jan 24",0,0,0,0,0,0,0,0,True
"	Albania","	Jan 25",0,1,0,0,0,0,0,0,True
"	Albania","	Jan 26",0,0,0,0,0,0,0,0,True
"	Albania","	Jan 27",0,0,0,0,0,0,0,0,True
"	Albania","	Jan 28",0,0,0,0,0,0,0,0,True
"	Albania","	Jan 29",0,0,0,0,0,0,0,0,True
"	Albania","	Jan 30",0,0,0,0,0,0,0,0,True
"	Albania","	Jan 31",0,0,0,0,0,0,0,0,True
"	Albania","	Feb 01",0,0,0,0,0,0,0,0,True
"	Albania","	Feb 02",0,0,0,0,0,0,0,0,True
"	Albania","	Feb 03",0,1,0,0,0,0,0,0,True
"	Albania","	Feb 04",0,1,14,14,1,0,0,0,True
"	Albania","	Feb 05",0,0,0,0,0,0,0,0,True
"	Albania","	Feb 06",0,0,0,0,0,0,0,0,True
"	Albania","	Feb 07",0,0,0,0,0,0,0,0,True
"	Albania","	Feb 08",1,1,39,39,1,278,278,1,True
"	Albania","	Feb 09",0,0,0,0,0,0,0,0,True
"	Albania","	Feb 10",0,0,0,0,0,0,0,0,True
"	Albania","	Feb 11",0,0,0,0,0,0,0,0,True
"	Albania","	Feb 12",0,0,0,0,0,0,0,0,True
"	Albania","	Feb 13",0,0,0,0,0,0,0,0,True
"	Albania","	Feb 14",0,0,0,0,0,0,0,0,True
"	Albania","	Feb 15",0,0,0,0,0,0,0,0,True
"	Albania","	Feb 16",0,0,0,0,0,0,0,0,False
"	Albania","	Feb 17",0,0,0,0,0,0,0,0,False
"	Albania","	Feb 18",0,0,0,0,0,0,0,0,False
"	Ethiopia","	Total",0,4,66,66,2,0,0,0,
"	Ethiopia","	Jan 19",0,0,0,0,0,0,0,0,True
"	Ethiopia","	Jan 20",0,0,0,0,0,0,0,0,True
"	Ethiopia","	Jan 21",0,0,0,0,0,0,0,0,True
"	Ethiopia","	Jan 22",0,0,0,0,0,0,0,0,True
"	Ethiopia","	Jan 23",0,0,0,0,0,0,0,0,True
"	Ethiopia","	Jan 24",0,0,0,0,0,0,0,0,True
"	Ethiopia","	Jan 25",0,0,0,0,0,0,0,0,True
"	Ethiopia","	Jan 26",0,0,0,0,0,0,0,0,True
"	Ethiopia","	Jan 27",0,0,0,0,0,0,0,0,True
"	Ethiopia","	Jan 28",0,0,0,0,0,0,0,0,True
"	Ethiopia","	Jan 29",0,0,0,0,0,0,0,0,True
"	Ethiopia","	Jan 30",0,0,0,0,0,0,0,0,True
"	Ethiopia","	Jan 31",0,0,0,0,0,0,0,0,True
"	Ethiopia","	Feb 01",0,0,0,0,0,0,0,0,True
"	Ethiopia","	Feb 02",0,0,0,0,0,0,0,0,True
"	Ethiopia","	Feb 03",0,0,0,0,0,0,0,0,True
"	Ethiopia","	Feb 04",0,0,0,0,0,0,0,0,True
"	Ethiopia","	Feb 05",0,0,0,0,0,0,0,0,True
"	Ethiopia","	Feb 06",0,0,0,0,0,0,0,0,True
"	Ethiopia","	Feb 07",0,0,0,0,0,0,0,0,True
"	Ethiopia","	Feb 08",0,0,0,0,0,0,0,0,True
"	Ethiopia","	Feb 09",0,0,0,0,0,0,0,0,True
"	Ethiopia","	Feb 10",0,0,0,0,0,0,0,0,True
"	Ethiopia","	Feb 11",0,0,0,0,0,0,0,0,True
"	Ethiopia","	Feb 12",0,1,0,0,0,0,0,0,True
"	Ethiopia","	Feb 13",0,0,0,0,0,0,0,0,True
"	Ethiopia","	Feb 14",0,0,0,0,0,0,0,0,True
"	Ethiopia","	Feb 15",0,3,66,66,2,0,0,0,True
"	Ethiopia","	Feb 16",0,0,0,0,0,0,0,0,False
"	Ethiopia","	Feb 17",0,0,0,0,0,0,0,0,False
"	Ethiopia","	Feb 18",0,0,0,0,0,0,0,0,False
"	Norway","	Total",0,4,14,14,1,0,0,0,
"	Norway","	Jan 19",0,0,0,0,0,0,0,0,True
"	Norway","	Jan 20",0,0,0,0,0,0,0,0,True
"	Norway","	Jan 21",0,0,0,0,0,0,0,0,True
"	Norway","	Jan 22",0,1,0,0,0,0,0,0,True
"	Norway","	Jan 23",0,0,0,0,0,0,0,0,True
"	Norway","	Jan 24",0,0,0,0,0,0,0,0,True
"	Norway","	Jan 25",0,0,0,0,0,0,0,0,True
"	Norway","	Jan 26",0,0,0,0,0,0,0,0,True
"	Norway","	Jan 27",0,0,0,0,0,0,0,0,True
"	Norway","	Jan 28",0,0,0,0,0,0,0,0,True
"	Norway","	Jan 29",0,1,0,0,0,0,0,0,True
"	Norway","	Jan 30",0,0,0,0,0,0,0,0,True
"	Norway","	Jan 31",0,0,0,0,0,0,0,0,True
"	Norway","	Feb 01",0,0,0,0,0,0,0,0,True
"	Norway","	Feb 02",0,0,0,0,0,0,0,0,True
"	Norway","	Feb 03",0,0,0,0,0,0,0,0,True
"	Norway","	Feb 04",0,0,0,0,0,0,0,0,True
"	Norway","	Feb 05",0,0,0,0,0,0,0,0,True
"	Norway","	Feb 06",0,0,0,0,0,0,0,0,True
"	Norway","	Feb 07",0,0,0,0,0,0,0,0,True
"	Norway","	Feb 08",0,0,0,0,0,0,0,0,True
"	Norway","	Feb 09",0,0,0,0,0,0,0,0,True
"	Norway","	Feb 10",0,0,0,0,0,0,0,0,True
"	Norway","	Feb 11",0,1,0,0,0,0,0,0,True
